Price,z0,z1,z2
19982.0,-1.3053735,-0.046139,0.15683834
19973.0,-1.2936703,0.024335306,0.09608891
19953.5,-1.2968725,-0.009082049,0.30393603
19967.5,-1.3406085,0.058339585,0.27658927
19892.0,-1.3139864,-0.020759609,0.1675661
19899.5,-1.3184451,-0.054265384,0.33140725
19867.0,-1.3031,-0.031447142,0.15728763
19885.5,-1.2822148,-0.056501605,0.100244395
19897.0,-1.2836753,-0.038173392,0.06588716
19919.0,-1.3075198,-0.022945646,0.082517736
19942.5,-1.2828261,-0.035517808,0.076032095
19937.0,-1.2748054,-0.04754301,0.07747506
19958.5,-1.2586356,-0.052783478,-0.017250927
19939.0,-1.2353121,-0.072798416,-0.094761565
19895.5,-1.2478652,-0.060506567,-0.13997401
19852.0,-1.2422525,-0.08331427,-0.15239489
19766.5,-1.2159281,-0.09510322,-0.20714295
19721.0,-1.235032,-0.09674436,-0.24966317
19705.5,-1.2507421,-0.045875967,-0.21945724
19698.5,-1.2694458,-0.014608625,-0.10106557
19760.5,-1.2789124,-0.008833129,0.007675888
19767.5,-1.2877582,-0.010386672,0.3162202
19784.0,-1.2858888,0.024568513,0.20366324
19783.0,-1.2836975,-0.026805118,0.25273916
19784.5,-1.2717429,-0.055474844,0.34900486
19769.5,-1.2772211,-0.029806912,0.35568962
19774.0,-1.2679956,-0.012198307,0.14536187
19785.5,-1.2585366,-0.06583436,0.15988305
19812.5,-1.2419033,-0.06916838,0.026633473
19824.0,-1.2659761,-0.0747948,0.039035797
19832.0,-1.2532445,-0.098717034,-0.0025257561
19851.5,-1.2600955,-0.08214246,0.048132047
19862.0,-1.2409395,-0.060629148,0.017417675
19878.0,-1.2316854,-0.04150874,0.049375355
19860.0,-1.2398809,0.0051025525,0.041259326
19884.0,-1.2615491,-0.0038652942,0.020850295
19940.5,-1.2707072,-0.009525709,0.023146978
19906.0,-1.2647367,-0.033594675,0.012486288
19919.5,-1.2549092,-0.063933045,0.0015834663
19916.5,-1.2597307,-0.056978174,-0.041390486
19901.0,-1.2916065,-0.025527861,-0.06588942
19875.0,-1.2876853,-0.050033465,-0.10614132
19911.0,-1.2828687,-0.07656212,-0.07556541
19913.0,-1.3193508,0.024949796,0.082482584
19893.5,-1.3106561,0.009551119,0.03237465
19890.0,-1.2940465,-0.02861274,-0.044239357
19917.0,-1.2837445,-0.06959888,-0.055382594
19905.5,-1.2762991,-0.08042568,-0.048873104
19936.5,-1.2813267,-0.03583905,-0.024353975
19949.0,-1.2760371,-0.030119501,-0.11422991
19908.5,-1.2455754,-0.06572786,-0.18946621
19908.5,-1.2640668,-0.04308362,-0.25484523
19890.0,-1.2870533,-0.050843414,-0.2807688
19858.0,-1.3104328,-0.036947507,-0.29613394
19911.0,-1.3246526,-0.07072644,-0.25396314
19950.5,-1.2746161,-0.0811978,-0.30042008
20011.0,-1.2449819,-0.10813771,-0.3156269
19967.5,-1.2580937,-0.06193233,-0.3293588
19971.0,-1.2691067,-0.042987373,-0.21918777
19956.5,-1.2635746,-0.040002685,-0.20989469
19955.5,-1.2981638,-0.0019425638,-0.047767416
19961.5,-1.307593,-0.0083916895,-0.021516087
19959.0,-1.3221915,-0.0034664534,0.053461827
19950.5,-1.316972,0.019197978,-0.100853644
19924.5,-1.2853585,-0.021969575,-0.22888702
19923.0,-1.3044089,-0.10250887,-0.2683483
19953.0,-1.3014773,-0.10154092,-0.29673404
19955.0,-1.3222982,-0.07072149,-0.26970914
19959.5,-1.3378391,-0.0032475777,-0.29971918
19959.0,-1.3607135,-0.0026516803,-0.3155289
20023.0,-1.344386,-0.07947333,-0.29570517
20002.5,-1.3431159,-0.04400906,-0.2694352
19982.0,-1.3015101,-0.046619706,-0.31466785
19980.0,-1.3053378,-0.045916975,-0.26517585
19985.5,-1.2594006,-0.07170222,-0.3636764
20044.5,-1.273957,-0.08645812,-0.34748712
20012.5,-1.2732035,-0.07557139,-0.36418483
20058.5,-1.2703654,-0.07846907,-0.34021226
20062.5,-1.2502843,-0.044114713,-0.3601187
20047.5,-1.2203219,-0.06444897,-0.40388077
20024.0,-1.2235354,-0.053334016,-0.44096518
20040.0,-1.223137,-0.08681953,-0.4779444
20035.5,-1.2254076,-0.06527713,-0.5049605
20050.0,-1.2298295,-0.10484849,-0.48862985
20028.5,-1.2250494,-0.06063276,-0.48756185
20021.5,-1.212713,-0.037718426,-0.46163613
20030.5,-1.1690081,-0.07103641,-0.493775
20056.5,-1.1721861,-0.049030136,-0.3904637
20052.5,-1.1342043,-0.0039960034,-0.53870183
20065.0,-1.12823,-0.06005292,-0.5340696
20058.5,-1.1459948,-0.02053019,-0.5464458
20058.5,-1.103165,-0.09970462,-0.4860932
20121.5,-1.0836405,-0.053823527,-0.48442832
20131.5,-1.070506,-0.03193832,-0.5575804
20162.0,-1.111457,-0.06809986,-0.5041523
20104.5,-1.1117613,-0.059623305,-0.37238714
20075.5,-1.1037699,-0.006776359,-0.4241493
20078.5,-1.1154004,0.014300916,-0.32155457
20064.5,-1.122924,0.011456002,-0.27233967
20070.5,-1.1486079,0.01808061,-0.18545221
20012.0,-1.1310743,-0.017153505,-0.31076214
19989.5,-1.0898367,-0.11841577,-0.2951902
20008.0,-1.0960484,-0.09055944,-0.119113274
19995.5,-1.1395047,0.08790074,0.046904832
20003.5,-1.0765368,-0.01147547,-0.19171013
20032.5,-1.1072998,-0.034646172,-0.24499384
20007.5,-1.1012566,-0.070354775,-0.23770891
19986.5,-1.106498,-0.054515477,-0.29092464
19963.5,-1.1062858,-0.07937521,-0.23415613
19950.0,-1.1139759,-0.040877994,-0.2501475
19965.0,-1.0933917,-0.07029049,-0.27387944
19964.0,-1.0694945,-0.08088298,-0.3336541
19960.5,-1.0775591,-0.03538234,-0.2916937
19960.5,-1.1072834,0.036597036,-0.29960844
19954.0,-1.1157295,-0.018021416,-0.2989367
19933.0,-1.1082066,-0.06332488,-0.28831396
19949.0,-1.1215839,-0.045813993,0.013288867
19977.5,-1.1474499,0.061002214,0.030246919
19983.0,-1.1249248,-0.012627076,-0.12001287
20010.0,-1.1176404,-0.043233532,-0.22599053
20026.5,-1.1128653,-0.078838676,-0.2744873
19992.0,-1.133317,-0.101382226,-0.33174852
20001.5,-1.1302621,-0.10191561,-0.33728608
19999.0,-1.1467545,-0.09350857,-0.3257375
20008.5,-1.1287364,-0.059109654,-0.37551543
20037.0,-1.1499494,-0.04500903,-0.36636427
20039.0,-1.1615713,-0.015431266,-0.40378997
20075.0,-1.1430637,-0.08661486,-0.37397185
20071.0,-1.152414,-0.06010199,-0.408977
20117.5,-1.179214,-0.06199022,-0.44687
20118.5,-1.1777569,-0.09125845,-0.46043888
20095.5,-1.1842105,-0.091345474,-0.4953873
20098.0,-1.1803607,-0.08474061,-0.4953152
20087.0,-1.1804328,-0.07027376,-0.48270902
20120.5,-1.1891278,-0.040259946,-0.32663968
20117.5,-1.187351,0.049580026,-0.37847763
20123.5,-1.1512703,-0.041497555,-0.43779477
20110.0,-1.1725103,-0.012292925,-0.46661112
20154.5,-1.1512485,-0.036049243,-0.5040695
20115.0,-1.1332753,-0.09014651,-0.4695726
20104.5,-1.1486586,-0.027072486,-0.51148105
20104.5,-1.1147188,-0.08428493,-0.48990908
20134.5,-1.1064566,-0.05599587,-0.48569494
20144.0,-1.0926874,-0.042815086,-0.47442445
20127.0,-1.0842475,-0.025609326,-0.5263186
20095.5,-1.0788332,-0.0707394,-0.5338318
20079.0,-1.1057171,-0.014279682,-0.5459506
20076.5,-1.0716385,-0.059098568,-0.56109685
20077.0,-1.0909008,-0.04332656,-0.61658514
20064.0,-1.0673202,-0.09360248,-0.6105109
20078.0,-1.0745192,-0.118784696,-0.6110011
20063.5,-1.0591737,-0.053713832,-0.6474742
20076.5,-1.0750102,-0.10916588,-0.63269645
20038.5,-1.0516572,-0.10526097,-0.61994714
20057.0,-1.0434848,-0.04657195,-0.62100613
20050.0,-1.0298208,-0.027056884,-0.6675552
20041.5,-1.0456775,-0.04073013,-0.6700731
19998.5,-1.0487766,-0.020021979,-0.68876034
19986.0,-1.0644821,-0.047147725,-0.6089898
19995.0,-1.0588151,-0.017599005,-0.51994264
19971.5,-1.0241429,-0.022773508,-0.5690497
19964.0,-1.0241445,-0.053099986,-0.3592604
19940.5,-1.0443202,0.010797191,-0.05244396
19934.0,-1.0317622,0.04657724,0.00792761
19830.0,-1.0076598,0.026537139,-0.18881565
19817.5,-0.9698651,-0.07278265,-0.29145694
19868.0,-1.0138108,-0.08031671,-0.28543103
19881.5,-1.0470833,-0.04169262,-0.2491225
19843.0,-1.0498258,-0.013068367,-0.3476536
19856.5,-1.0554916,-0.05047662,-0.35010096
19850.5,-1.0965354,-0.0019196384,-0.2863488
19876.5,-1.1125442,0.01881868,-0.29962325
19844.5,-1.0671494,-0.007119108,-0.42010745
19851.0,-1.1226833,-0.048334,-0.44878516
19858.0,-1.1201998,-0.055783484,-0.43822077
19900.5,-1.091023,-0.09232165,-0.46101585
19914.5,-1.0998379,-0.0710192,-0.4347416
19917.0,-1.1000097,-0.0057730116,-0.43972275
19942.5,-1.0735382,-0.009304006,-0.51721495
19914.0,-1.0897356,-0.07240917,-0.50704783
19914.0,-1.0948433,-0.12570713,-0.5052493
19906.5,-1.0988537,-0.023860794,-0.5447572
19868.0,-1.0902187,-0.07952407,-0.56718296
19898.0,-1.1151727,-0.059795473,-0.5798138
19885.5,-1.1443322,-0.046408143,-0.4805149
19822.5,-1.1210568,-0.012015764,-0.49873063
19802.0,-1.1171303,-0.017856125,-0.5280813
19800.0,-1.1426321,-0.019890938,-0.48163375
19801.0,-1.13082,-0.033615004,-0.48839715
19820.5,-1.1431936,-0.012131441,-0.48891613
19825.0,-1.1612846,-0.018571842,-0.4898627
19827.5,-1.1623977,-0.08061394,-0.44902334
19835.0,-1.1339158,-0.068122044,-0.5146372
19824.5,-1.1306862,-0.07040748,-0.5607644
19790.0,-1.180792,-0.012383986,-0.56758565
19791.0,-1.2066303,-0.011517998,-0.53535455
19806.5,-1.1906859,-0.037197117,-0.5236107
19810.0,-1.1835555,-0.067696616,-0.47912362
19833.5,-1.1870046,-0.02912638,-0.5141526
19818.0,-1.1882436,-0.05735601,-0.4937565
19768.0,-1.1943517,-0.045142327,-0.42993852
19839.0,-1.2536541,0.016828831,-0.338931
19859.5,-1.2820077,0.07749164,-0.40309063
19878.0,-1.2839118,0.008444775,-0.4330301
19888.5,-1.3358617,-0.04936502,-0.23038335
19872.5,-1.3351411,0.049942974,-0.34273744
19924.5,-1.3039645,-0.045094125,-0.29871747
19910.0,-1.2670766,-0.006493766,-0.4760594
19904.5,-1.2984692,-0.04729305,-0.47266307
19935.0,-1.2859366,-0.08862932,-0.4066026
19918.0,-1.2648948,-0.052601505,-0.4527051
19900.0,-1.2786055,-0.019103337,-0.44807038
19897.5,-1.2614231,-0.043823253,-0.47642186
19900.0,-1.2641991,-0.056119826,-0.49920502
19873.5,-1.2839749,-0.05610956,-0.49289322
19899.0,-1.278546,-0.06932728,-0.4251258
19910.5,-1.2769353,-0.02986623,-0.40008137
19919.5,-1.2761793,-0.049875583,-0.33826032
19903.0,-1.260661,-0.02951954,-0.21073067
19979.0,-1.2397491,-0.014401745,-0.2524206
20033.5,-1.2318507,-0.02169295,-0.3314384
20045.0,-1.2263305,-0.056003418,-0.368265
20047.0,-1.2661027,-0.05217536,-0.29366437
20046.5,-1.237616,-0.072259635,-0.31539017
20022.5,-1.2414247,-0.07179116,-0.22209135
20043.5,-1.243628,0.010954753,-0.23634827
20090.0,-1.2355629,-0.01653878,-0.28328955
20087.5,-1.2246946,-0.06388594,-0.24520493
20098.5,-1.2234656,-0.034250762,-0.24595419
20071.0,-1.2152702,-0.05902106,-0.21240114
20057.0,-1.2287319,-0.046473645,-0.11496695
20091.0,-1.2068678,-0.034789126,-0.24771686
20075.0,-1.2083402,-0.06294383,-0.242867
20051.0,-1.1993359,-0.07875088,-0.22164974
20065.0,-1.190543,-0.036977015,-0.17071454
20029.0,-1.1894971,-0.037823897,-0.20770521
20051.5,-1.1923211,-0.05307355,-0.23483315
20054.5,-1.1984056,-0.06841676,-0.18012486
20082.5,-1.1816913,-0.059919637,-0.18180655
20073.0,-1.1630889,-0.04153729,-0.24781759
20068.0,-1.1813678,-0.053934775,-0.21478602
20084.5,-1.1618826,-0.061842088,-0.27913198
20128.5,-1.1761875,-0.08297135,-0.26327786
20157.0,-1.1730949,-0.069291785,-0.20677131
20176.5,-1.1579272,-0.06387271,-0.09958685
20128.0,-1.1404103,-0.025991675,-0.05306934
20062.5,-1.1480505,-0.0058132,-0.079983234
20064.5,-1.1721797,-0.011706997,-0.031259224
20037.5,-1.1943572,-0.015573036,0.10876528
20041.5,-1.1628083,-0.051983736,0.08079039
20002.0,-1.1827295,-0.03155025,0.23575221
19983.0,-1.192272,0.0017700717,0.17342229
19956.0,-1.2126813,-0.010362294,0.05789923
19951.5,-1.2158031,-0.04528795,-0.004072042
19973.0,-1.2398057,-0.06243986,0.016317232
19972.0,-1.2352831,-0.057907052,0.17302081
19972.0,-1.2218369,-0.026413433,0.13489456
19981.5,-1.2166061,-0.026202828,0.028935013
19957.5,-1.2127733,-0.03989292,-0.037398666
19928.0,-1.1976584,-0.08402939,0.004444508
19930.0,-1.1900115,-0.060894355,-0.089865185
19946.5,-1.1854131,-0.091234565,-0.06424863
19984.5,-1.1640552,-0.07036394,-0.15483454
20016.5,-1.2080617,-0.016766649,-0.18523955
20053.0,-1.2224358,-0.03843524,-0.1938816
20033.0,-1.2494134,-0.052319407,-0.17600565
20021.5,-1.2417974,-0.08266477,-0.09940726
20036.5,-1.2119259,-0.028866675,-0.2160607
20021.5,-1.2263166,-0.02643045,-0.19785924
20081.0,-1.2271129,-0.024884019,-0.2451368
20076.5,-1.2334986,-0.05473015,-0.27921867
20072.5,-1.23551,-0.078092694,-0.30806312
20052.0,-1.2369565,-0.079247504,-0.3542349
20060.0,-1.2270722,-0.09572935,-0.33881214
20083.5,-1.2084521,-0.090574965,-0.29424298
20080.0,-1.1579971,-0.10049109,-0.1364376
20077.5,-1.1638219,0.022265896,-0.1181251
20084.5,-1.1465578,-0.01224624,-0.08783654
20072.5,-1.1463388,-0.033458646,-0.24630775
20075.0,-1.1238008,-0.08971979,-0.31502163
20095.5,-1.1563425,-0.119061485,-0.34447533
20090.5,-1.154605,-0.10112849,-0.3408849
20105.0,-1.145081,-0.055271085,-0.40213838
20117.0,-1.1481675,-0.081587136,-0.39893717
20106.0,-1.1293584,-0.086973935,-0.41470534
20106.5,-1.1359507,-0.06589098,-0.34309748
20090.5,-1.1398125,-0.0064548217,-0.2531022
20125.0,-1.1399105,0.015311766,-0.18398297
20130.0,-1.0897081,-0.010555882,-0.4002035
20129.0,-1.103601,-0.06599639,-0.3802674
20114.0,-1.1032795,-0.059972707,-0.3440384
20110.0,-1.1035635,-0.050598804,-0.31356442
20092.0,-1.126672,-0.014463339,-0.0031816456
20081.5,-1.1336646,0.042146076,-0.028575791
20041.5,-1.1267359,0.0009469278,-0.16671214
20031.0,-1.1244671,-0.026033994,-0.27793476
19996.0,-1.1182001,-0.09705658,-0.27034006
19990.5,-1.1204875,-0.041394476,-0.26433006
20017.0,-1.1322182,-0.055110414,-0.09831219
20027.5,-1.1211226,-0.010542724,-0.015252253
20050.0,-1.1150296,-0.013214972,-0.14122155
20000.0,-1.1180525,-0.026661415,-0.24847269
19994.5,-1.16515,-0.0463355,-0.25699714
20007.0,-1.1495051,-0.08831358,-0.26285997
19971.5,-1.1380585,-0.07832146,-0.29974976
19939.5,-1.145847,-0.06768614,-0.32946834
19940.0,-1.1401117,-0.096337214,-0.34234127
19953.0,-1.1253587,-0.089657545,-0.35566577
19970.5,-1.1198188,-0.08586508,-0.32834482
19953.0,-1.1351038,-0.028239254,-0.35421348
19980.0,-1.1399935,-0.015195724,-0.407586
19963.0,-1.1170245,-0.09195112,-0.4192547
19928.0,-1.1506811,-0.020153318,-0.4792902
19953.0,-1.1250644,-0.087605596,-0.48507148
19918.5,-1.1678243,-0.05133714,-0.5027342
19924.5,-1.1740733,-0.0076545067,-0.4887329
19947.0,-1.1576152,-0.036237556,-0.5150386
19949.0,-1.1578659,-0.06815076,-0.49832836
19936.5,-1.1710922,-0.0443095,-0.4109691
19958.5,-1.1505691,0.013071518,-0.46817318
19980.5,-1.1510965,-0.03051949,-0.37398854
19971.5,-1.1455892,-0.021004211,-0.15998998
20000.0,-1.1185753,-0.002247151,-0.34840253
19987.0,-1.1292127,-0.03318463,-0.41707468
19981.0,-1.1558772,-0.04849727,-0.4145236
19881.0,-1.1315559,-0.06602423,-0.4258696
19872.5,-1.1086987,-0.06425613,-0.4342292
19886.0,-1.0972494,-0.05496707,-0.50039536
19917.5,-1.118662,-0.03661942,-0.52466637
19904.5,-1.1128058,-0.054329265,-0.51541895
19900.0,-1.1228822,-0.023436699,-0.47100946
19880.0,-1.1361893,-0.019823354,-0.39603758
19906.5,-1.145135,-0.014272999,-0.38368914
19881.5,-1.140969,-0.048859406,-0.3746564
19903.5,-1.1245686,-0.002836462,-0.4981402
19882.5,-1.136778,-0.10269965,-0.45838657
19898.5,-1.135143,-0.054643545,-0.4939964
19915.0,-1.1173753,-0.11981976,-0.41520247
19924.5,-1.1110193,-0.02398127,-0.47018084
19949.0,-1.1368562,-0.028283168,-0.39878157
19951.0,-1.1453459,-0.02657416,-0.38873616
19937.0,-1.1606201,0.04074837,-0.39746118
19947.5,-1.1441736,-0.024833087,-0.43007758
19951.5,-1.1678103,-0.025885854,-0.47049743
19972.0,-1.1710752,-0.10720052,-0.43822077
19976.0,-1.1811236,0.010554615,-0.3761412
20017.0,-1.1661669,-0.026810091,-0.35042146
20054.5,-1.1241897,-0.061344188,-0.45900714
20069.5,-1.1385988,-0.059914436,-0.4731712
20073.5,-1.1354337,-0.028227475,-0.5238274
20037.0,-1.1453329,-0.054352958,-0.542411
20046.5,-1.1370898,-0.074589,-0.55441755
20029.0,-1.1145397,-0.11217518,-0.5429837
20042.0,-1.1195246,-0.089498535,-0.54340035
20021.5,-1.0917064,-0.09157522,-0.51594204
20039.5,-1.0864147,-0.02795006,-0.5394036
20084.5,-1.0577244,-0.057172652,-0.5561313
20162.0,-1.0785115,-0.042259317,-0.5765316
20190.0,-1.0714012,-0.109317884,-0.5415141
20194.0,-1.070825,-0.055346925,-0.5162705
20193.0,-1.0449748,-0.073155105,-0.49362415
20222.5,-1.0360302,-0.036927957,-0.4376137
20317.5,-1.0298836,-0.0063003562,-0.39166403
20278.5,-1.0473388,-0.0065155067,-0.15690823
20274.0,-1.0944203,0.037683573,0.2731644
20298.0,-1.1241513,0.061296616,0.67633253
20317.5,-1.1343349,0.08708216,1.1216725
20371.0,-1.1470668,0.07024625,1.1332029
20411.5,-1.1339155,-0.011277843,0.7265392
20376.5,-1.109106,-0.070331305,0.7636432
20365.5,-1.1200505,-0.029441651,0.6253834
20360.5,-1.1195122,-0.02726956,0.65002567
20367.5,-1.1709018,0.02783427,0.7677697
20356.0,-1.168034,0.031186134,0.78631973
20348.5,-1.1509844,0.012762591,0.855181
20409.5,-1.1268269,0.0021221787,0.7371035
20398.5,-1.1615099,0.009960933,0.83420867
20408.0,-1.1342484,-0.0059681907,0.78753954
20443.0,-1.1238973,-0.009939634,0.7194585
20375.0,-1.1154755,-0.0128171,0.69757694
20419.5,-1.1298963,0.005608294,0.61759394
20510.0,-1.0902212,-0.025372181,0.58639365
20446.5,-1.0748779,-0.017350094,0.57317805
20459.5,-1.0702666,-0.02983293,0.5281993
20474.5,-1.0782285,-0.044189986,0.6023356
20528.5,-1.1107955,-0.0063806595,0.8366484
20554.5,-1.1091188,0.015849425,0.6398748
20558.5,-1.0901967,-0.015886594,0.53011173
20515.5,-1.1076716,-0.026715804,0.5524279
20515.5,-1.1093842,-0.027677177,0.64166874
20530.5,-1.096016,-0.018422078,0.6684882
20626.5,-1.1345226,0.029799815,0.6377975
20599.5,-1.1599486,0.027053684,0.54989225
20565.0,-1.1621796,-0.016147975,0.55449945
20515.0,-1.1607028,-0.038752537,0.5989384
20465.5,-1.1711445,-0.03922447,0.46552232
20493.5,-1.19556,-0.06180419,0.55540764
20454.5,-1.2020017,-0.05047234,0.4325576
20463.0,-1.1950456,-0.08292706,0.46585062
20479.0,-1.197014,-0.04575035,0.38939333
20499.0,-1.1702795,-0.0617164,0.37687275
20496.5,-1.1713644,-0.06372839,0.48031226
20499.0,-1.1362863,-0.066671625,0.37011454
20497.5,-1.159635,-0.039209247,0.29740077
20512.5,-1.1687182,-0.0480374,0.3017446
20544.5,-1.1667813,-0.03744953,0.23129845
20557.5,-1.1878761,-0.034509342,0.23165648
20560.5,-1.1369084,-0.046623386,0.12695451
20555.5,-1.1662843,-0.018271565,0.113021605
20536.0,-1.1910045,-0.0458482,0.142102
20511.0,-1.1917223,-0.058421217,0.28399473
20509.0,-1.1830655,-0.03868724,0.37473503
20494.0,-1.1752495,-0.007874198,0.19126663
20514.0,-1.1524107,-0.06786628,0.15364917
20532.5,-1.1337143,-0.09452739,0.14817452
20492.0,-1.1298279,-0.087494895,0.23151594
20478.0,-1.1044456,-0.097743124,0.43291074
20467.0,-1.097239,-0.063257724,0.54827756
20543.0,-1.0545555,-0.08232583,0.39579895
20586.0,-1.037158,-0.09475747,0.34115598
20593.0,-0.9966959,-0.10189943,0.256997
20674.5,-1.0129645,-0.06958065,0.2326192
20647.0,-1.0011145,-0.063718505,0.19746448
20656.5,-1.0008557,-0.045196816,0.16033648
20612.0,-1.0365857,-0.011029055,0.2964914
20607.5,-0.98371005,-0.02656655,0.2060886
20614.0,-0.97550595,-0.044289283,0.4248822
20599.0,-0.94613945,-0.047458805,0.5448382
20592.0,-0.9659467,-0.009419389,0.640754
20574.5,-0.9623919,-0.02441619,0.79307073
20607.5,-0.969766,-0.011077097,0.73071724
20639.5,-0.95559275,-0.034783933,0.81888366
20633.0,-0.95169145,-0.01971325,0.5421546
20654.0,-0.9333985,-0.0530043,0.6030016
20636.5,-0.9302244,-0.04090113,0.5354299
20677.5,-0.8839654,-0.07057133,0.38770637
20746.5,-0.8896873,-0.063278176,0.33417788
20718.0,-0.8710793,-0.06710377,0.31850693
20741.0,-0.8734549,-0.045833554,0.3781059
20973.0,-0.9030626,-0.0042410726,0.4016027
20923.0,-0.88653314,-0.02754831,0.49889818
20880.0,-0.90055287,-0.010472457,0.8044726
20864.5,-0.91133064,0.017968595,1.0158819
20797.0,-0.8759825,0.0033424683,1.2087704
20761.0,-0.89014053,0.04768784,1.3097198
20709.0,-0.9168644,0.05921371,1.6392771
20683.0,-0.95360136,0.086603954,1.7819246
20676.5,-0.9455,0.06823127,1.6799
20691.0,-0.91635823,0.033404257,1.4547938
20692.5,-0.8713867,0.026255406,1.3276099
20662.5,-0.8821697,0.043042775,1.3113106
20681.0,-0.9363923,0.09131239,1.3085319
20667.5,-0.9253403,0.0690812,1.2651954
20663.5,-0.8819561,0.051995102,1.3517811
20651.0,-0.8737391,0.036283888,1.1871351
20621.0,-0.85771745,-0.008387484,1.1088848
20636.0,-0.81684697,-0.014295559,1.0578492
20673.5,-0.82849044,-0.011650778,0.9586118
20717.0,-0.8520292,0.0136738755,0.9420019
20661.5,-0.8692553,0.03273816,0.8728434
20655.5,-0.8698244,0.026320864,0.77046406
20640.5,-0.9033363,0.030911151,0.84746027
20647.5,-0.8939634,0.0156399,0.81672865
20657.5,-0.88727385,-0.014129523,0.7912231
20621.5,-0.8680713,-0.05037059,0.7777201
20593.0,-0.8490212,-0.04186304,0.8657819
20575.0,-0.85126895,-0.025589215,0.8569647
20601.5,-0.8683319,-0.029846119,0.6108401
20641.5,-0.8656435,-0.04537723,0.5665745
20641.0,-0.8651441,-0.061905917,0.5443863
20584.5,-0.8828455,-0.05219688,0.58504957
20578.0,-0.8776889,-0.03903109,0.44422153
20594.0,-0.9003235,-0.034239464,0.42783365
20613.0,-0.91825724,-0.042140666,0.4028683
20640.0,-0.96663666,-0.03201452,0.4786778
20639.5,-0.98742926,-0.00011139456,0.39767572
20620.5,-0.96042335,-0.04510487,0.44246635
20599.5,-0.99456465,-0.02765281,0.36202037
20601.5,-0.9861479,-0.07179536,0.3465881
20635.5,-0.9997493,-0.06283846,0.44472274
20604.5,-1.002253,-0.040921092,0.381187
20594.5,-1.0132022,-0.04871002,0.4225388
20543.0,-1.0170001,-0.03639666,0.28217787
20479.5,-0.98837745,-0.08920482,0.36579016
20492.5,-1.0045723,-0.05232092,0.38241494
20521.0,-1.0016146,-0.042415507,0.26275346
20532.5,-0.9578714,-0.08144033,0.26755193
20493.5,-0.96911734,-0.045422703,0.21962896
20523.0,-0.96928316,-0.045932084,0.13194454
20507.0,-0.9985224,-0.05481032,0.16411015
20500.0,-0.99654865,-0.052079443,0.18968241
20461.0,-0.96632636,-0.06683679,0.27915967
20479.5,-0.96037173,-0.03053681,0.2448735
20513.5,-0.97330916,-0.038494512,0.34132805
20527.0,-0.9641381,-0.054217514,0.35812297
20543.5,-0.9706721,-0.06591937,0.4157808
20529.0,-0.9678476,-0.05591363,0.37231
20506.5,-0.9468726,-0.07238574,0.2549158
20528.5,-0.9621211,-0.052288104,0.27750203
20512.0,-0.93204474,-0.05355831,0.2169174
20503.5,-0.9568869,-0.03984318,0.2183341
20515.0,-0.9872445,-0.022182126,0.20730811
20540.0,-0.9539771,-0.046101414,0.176909
20575.0,-0.9325666,-0.03216421,0.10672321
20597.5,-0.9603611,-0.0390318,0.12175609
20620.0,-0.97212243,-0.047026943,0.12940139
20599.5,-0.9508335,-0.065014675,0.12081148
20588.5,-0.95335186,-0.05979349,0.17563865
20663.5,-0.9466443,-0.048920747,0.07020261
20710.0,-0.9591224,-0.061657492,0.101901814
20743.0,-0.9687538,-0.046628702,0.21181062
20836.5,-0.9446616,-0.045354947,0.26174518
20816.0,-0.9440696,-0.006311165,0.22985724
20771.0,-0.95164233,-0.02238648,0.21803609
20717.0,-0.9751652,-0.023758976,0.35230824
20736.5,-0.9674171,-0.0349688,0.49675414
20804.5,-0.9634073,-0.027927905,0.74590194
20697.5,-0.9731741,0.0022181384,0.8699885
20700.5,-0.98179066,0.008354776,1.0844039
20696.0,-1.0015293,0.022800673,0.8109519
20749.5,-1.0137285,-0.014205773,0.79300946
20783.5,-1.0397465,-0.006447564,0.76928115
20815.5,-1.1011046,0.018491443,0.8028197
20918.5,-1.0868348,-0.017311279,0.7104078
20947.5,-1.0807467,-0.05252242,0.6623751
20916.5,-1.0805588,-0.040712677,0.7356861
20926.0,-1.0376034,-0.055509236,0.9917821
20863.5,-1.0396076,-0.017908957,1.1261702
20868.5,-1.0575774,-0.025561027,0.89986414
20846.0,-1.054557,-0.02314483,1.004069
20845.0,-1.0271665,-0.03521665,1.0123221
20856.5,-0.99439776,-0.03195255,1.0123647
20809.0,-0.9784391,-0.025494367,1.0993865
20840.0,-0.9528953,-0.013011552,1.0880405
20789.0,-0.929562,-0.017902028,0.9173661
20773.5,-0.899983,-0.025212906,0.85871834
20778.5,-0.94093823,-0.009897426,1.0649632
20790.5,-0.98147297,0.023774479,1.0023336
20770.0,-0.96420324,0.0006010793,0.8109992
20789.0,-0.9391662,-0.0005616322,0.83392817
20743.0,-0.9269035,-0.025727682,0.80074257
20739.5,-0.91976607,-0.027033417,0.78189045
20749.5,-0.87146354,-0.039281555,0.8106116
20765.5,-0.85692817,-0.0413756,0.7669138
20761.0,-0.831187,-0.037767738,0.67386633
20752.5,-0.8241859,-0.031152323,0.6218191
20735.5,-0.82811236,-0.022792574,0.63278705
20743.0,-0.82222855,-0.030081414,0.70350724
20704.5,-0.7964783,-0.044183597,0.6002549
20673.0,-0.8332914,-0.008041186,0.5709793
20684.0,-0.83506334,-0.031010227,0.54354304
